,screen_name,text,retweet_count,sentiment
1814,kanyewest,everything is so planned these days. People appreciate spontaneity and honesty. ,23794,4.665298967602929
1815,kanyewest,iterations of ideas are how culture evolves. ,4172,4.115638729891121
1816,kanyewest,sharing is community holding information is capitalism ,7317,3.5800932439173407
1817,kanyewest,images are limitless and words aren^t. Words are defined ,6550,1.7707061716357546
1818,kanyewest,I don\u2019t believe in horizontal hierarchy. If you build a ladder too high it\u2019s actually most dangerous for the people at the top. ,5182,2.139932251611034
1819,kanyewest,all you have to be is yourself ,89844,4.270477477422562
1820,kanyewest,I need a water proof silk nylon as soon as possible. ,3564,3.7790735983617623
1821,kanyewest,people are celebrating real ideas and vibe. Not just hype ,8704,4.0736956455945945
1822,kanyewest,we need to Aman Giri the world ,1816,3.990656190484454
1823,kanyewest,the beauty is in the imperfection(s) ,43353,3.615511466527267
1824,kanyewest,Pusha T May 25th ,29335,2.1675655728047762
1825,kanyewest,Teyana Taylor June 22nd ,15715,2.8917406689796445
1826,kanyewest,it^s called Kids See Ghost. That^s the name of our group ,44202,2.1859364417579954
1827,kanyewest,me and Cudi album June 8th ,198336,3.541590880071208
1828,kanyewest,June 1st ,87378,3.0511931977683076
1829,kanyewest,my album is 7 songs ,75881,4.193824569477838
1830,kanyewest,it^s not where you take things from.  It^s where you take them to ,30433,2.1699457509950806
1831,kanyewest,we^re all servants ,14493,3.7829865728190706
1832,kanyewest,today will be the greatest day so far. Life keeps getting better and better. ,51004,4.881472693957785
1833,kanyewest,if you wanna see the true character of person watch the way they treat someone who can^t do anything for them. ,191922,2.841212241502688
1834,kanyewest,truth is my goal. Controversy is my gym. I^ll do a hundred reps of controversy for a 6 pack of truth ,29759,4.429749846742611
1835,kanyewest,don^t trade your authenticity for approval ,139344,1.5080507657978846
1836,kanyewest,let^s be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don^t\u2026 https://t.co/Dj2iqElo8O ,18554,2.780980955437114
1837,kanyewest,"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person s\u2026 https://t.co/uxO7nLJnzn ",15614,2.347616254656305
1838,kanyewest,Cars have four wheels. Hoodies have hoods. It^s amusing to me when some one says this is an original hoodie. Bro... it^s a hoodie \U0001f937\u200d\u2642\ufe0f ,18911,2.993037778116154
1839,kanyewest,too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and update. ,23562,2.975840128649425
1840,kanyewest,There^s love stories.  Pain happiness. It^s 3 dementional. There^s taste touch sound. It^s the most entertaining fo\u2026 https://t.co/KmVz4qGO1h ,13916,3.5563931155674258
1841,kanyewest,Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The ba\u2026 https://t.co/hjW0wl1JLU ,111786,4.6249231268039255
1842,kanyewest,me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview wher\u2026 https://t.co/H3bzYZIPQi ,10369,3.6154132922402886
1843,kanyewest,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m\u2026 https://t.co/SB0cuEwTm5 ",8888,3.9356190491701217
1844,kanyewest,oh by the way this is my book that I^m writing in real time. No publisher or publicist will tell me what to put whe\u2026 https://t.co/5ZozwEfqv3 ,11750,3.3065378584377623
1845,kanyewest,everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us lo\u2026 https://t.co/WUqu4QHsbO ,6887,3.8258492580601597
1846,kanyewest,"in life, we are all trained actors. When we^re born we^re ourselves and then one of the first things we^re thought\u2026 https://t.co/b0b5NgrGxT ",9062,3.988307469903556
1847,kanyewest,just stop lying about shit. Just stop lying. ,104644,1.4278111466928634
1848,kanyewest,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it^s j\u2026 https://t.co/2nPREd4e5M ,7880,3.139810139135558
1849,kanyewest,I don^t believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for\u2026 https://t.co/rsJxZGEMfQ ,58231,1.9327755413953707
1850,kanyewest,Don^t follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have b\u2026 https://t.co/pLnhteIyGP ,53012,2.0591171890733495
1851,kanyewest,You have the best ideas. Other people^s opinions are usually more  distractive than informative. Follow your own vi\u2026 https://t.co/wgQ0ElzjBm ,71764,3.2451962368717604
1852,kanyewest,when you first wake up don^t hop right on the phone or the internet or even speak to anyone for even up to an hour\u2026 https://t.co/7ZRIe8oL5f ,77748,1.9469821945838917
1853,kanyewest,trend is always late ,28287,2.814724591754146
1854,kanyewest,be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fear. ,97583,2.8061499063388617
1855,kanyewest,Fear often causes people to be manipulative ,40361,2.6124977450856326
1856,kanyewest,everything you do in life stems from either fear or love ,83719,4.43149067021578
1857,kanyewest,Sometimes you have to get rid of everything ,98863,2.945220459160861
1858,kanyewest,distraction is the enemy of vision ,81584,2.8606960407384565
1859,kanyewest,try to avoid any contractual situation where you are held back from your ideas ,31594,2.477397641998179
1860,kanyewest,You have to protect your ability to create at all cost ,60188,3.8402881566802813
1861,kanyewest,As a creative your ideas are your strongest form of currency ,48730,4.676638565277705
1862,kanyewest,often people working with the existing consciousness are jealous of those who are more in touch and they become har\u2026 https://t.co/vll90kKHE2 ,62169,2.5404027958873483
1863,kanyewest,Some people have to work within the existing consciousness while some people can shift the consciousness ,48170,2.8499661990561456
1864,kanyewest,RT @jack: Welcome back @kanyewest! https://t.co/TJPcPiCEJv ,4706,3.4483938498346243
1865,kanyewest,"RT @UncleRUSH: Police sensitivity training ,diversity initiatives,  body cameras for police     and a fucking arrest. Would be a good start\u2026 ",10746,3.1756900414669196
0,JoeBiden,"RT @POTUS: The federal government has sent generators, blankets, water, and other critical supplies to Texas, but local organizations on th\u2026 ",4494,2.278032995276311
1,JoeBiden,"RT @POTUS: On Thursday, I joined the world and watched in awe as the Perseverance Rover touched down on the surface of Mars. It was a remar\u2026 ",5396,3.2635544735611055
2,JoeBiden,"RT @POTUS: Today, America is officially back in the Paris Climate Agreement. Let\u2019s get to work. ",33780,2.81532291509492
3,JoeBiden,"RT @POTUS: The Equality Act provides long overdue federal civil rights protections for LGBTQ+ Americans, preventing discrimination in our h\u2026 ",9685,3.411947853306578
4,JoeBiden,"RT @WhiteHouse: Texas \u2014 If you\u2019re without heat, head to https://t.co/5WhFEK6B8u to find a warming shelter near you or call 211 for addition\u2026 ",11123,2.8311377121648107
5,JoeBiden,"RT @POTUS: Jill and I are keeping Texas, Oklahoma, and other impacted states in our prayers. I\u2019ve declared states of emergency, authorized\u2026 ",21826,3.1222164239876378
6,JoeBiden,RT @POTUS: Today I announced our Administration will:\n\n- Expand COVID-19 testing for schools and underserved communities\n- Increase manufac\u2026 ,5879,3.479873468892981
7,JoeBiden,RT @WhiteHouse: The Biden-Harris Administration opened a special enrollment period to ensure every American has the opportunity to sign up\u2026 ,2183,3.9144953125688287
8,JoeBiden,"RT @POTUS: I know COVID-19 can be scary, but I want every kid out there to know things are going to be okay. https://t.co/wZIxHeNAFa ",5835,3.13215101781518
9,JoeBiden,"RT @POTUS: Tonight, I\u2019ll be answering questions at my first town hall since taking office. Make sure to tune in to CNN at 9 PM ET / 8 PM CT\u2026 ",4358,3.5382517925700476
10,JoeBiden,"RT @POTUS: Starting this week, our Administration is:\n\n- Increasing weekly vaccine shipments to states to 13.5 million doses \u2014 a 57% increa\u2026 ",11011,2.457574132413469
11,JoeBiden,"RT @POTUS: Before I took office, I set a big goal of administering 100 million shots in the first 100 days. With the progress we\u2019re making\u2026 ",21794,3.226107420482855
12,JoeBiden,"RT @POTUS: The love of my life and the life of my love. Happy Valentine\u2019s Day, Jilly. https://t.co/LjLLIjvP1C ",22640,4.594513283013951
13,JoeBiden,"RT @POTUS: Three years ago today, a lone gunman took the lives of 14 students and three educators in Parkland, Florida. In seconds, the liv\u2026 ",11746,2.7072901011327146
14,JoeBiden,"RT @POTUS: Samir and Neal own NaanStop in Atlanta, Georgia \u2014 and like many small businesses around the country, they\u2019ve been hit hard by th\u2026 ",5565,2.844026395133545
15,JoeBiden,RT @POTUS: I know the last year has been difficult and painful for all of us. I hope Jill\u2019s Valentine\u2019s Day message helped brighten your da\u2026 ,17562,3.9872909256114824
16,JoeBiden,"RT @POTUS: From the Biden family to yours, happy #LunarNewYear. We wish you happiness, health, and prosperity in the Year of the Ox. https:\u2026 ",12741,4.58224749315466
17,JoeBiden,"RT @POTUS: I see enormous pain in this country. A lot of folks are out of work. A lot of folks are going hungry, staring at the ceiling at\u2026 ",5610,1.5494895720251654
18,JoeBiden,RT @POTUS: No child should grow up in poverty. The American Rescue Plan will expand the child tax credit and cut the child poverty rate in\u2026 ,7150,2.3794291505811396
19,JoeBiden,"RT @POTUS: We can reduce suffering in this country, put people back to work, and gain control of this virus.\n\nThat\u2019s what the American Resc\u2026 ",7114,2.9222754147890813
20,JoeBiden,RT @POTUS: The risk isn^t that we do too much when it comes to a COVID relief package \u2014 it^s that we don^t do enough.\n\nWe have to go big. ,16845,2.511728595878983
21,JoeBiden,RT @POTUS: Let me be clear: No one should lose their home in the middle of this pandemic. Congress needs to pass the American Rescue Plan t\u2026 ,8739,2.2390325413402326
22,JoeBiden,RT @POTUS: We can\u2019t stand by as millions of Americans struggle to put food on the table. Congress needs to immediately pass the American Re\u2026 ,8377,2.2297051721908896
23,JoeBiden,"RT @POTUS: There\u2019s so much more work to be done, but we\u2019ve been able to increase vaccine distribution by 28% in the first three weeks alone\u2026 ",6990,2.898776722370732
24,JoeBiden,RT @POTUS: Launching a national vaccination program to quickly and equitably vaccinate America \u2014 that\u2019s the American Rescue Plan. https://t\u2026 ,6555,3.9203560611540933
25,JoeBiden,RT @POTUS: Making vaccines free and accessible for every American \u2014 that\u2019s the American Rescue Plan. https://t.co/5GpH0VYWIE ,12337,4.363278926640302
26,JoeBiden,RT @POTUS: We don\u2019t have a second to waste when it comes to delivering the American people the relief they desperately need. I\u2019m calling on\u2026 ,13212,1.751069813308799
27,JoeBiden,"RT @POTUS: For your family, for your neighbors, for your country \u2014 wear a mask. ",36303,4.175839736850687
28,JoeBiden,RT @POTUS: Everyone who wants a vaccine should be able to get one free of charge. The American Rescue Plan will make that a reality. ,16886,3.036114350014888
29,JoeBiden,"RT @POTUS: Last year, Michele lost her job because of the pandemic. I recently gave her a call to hear her story and discuss how my America\u2026 ",9041,2.777248710118836
30,JoeBiden,"RT @POTUS: This morning, I met with House Democratic leaders to discuss the American Rescue Plan. As I said during the meeting: this isn\u2019t\u2026 ",7352,2.353339129055147
31,JoeBiden,RT @POTUS: America is back. Diplomacy is back. https://t.co/03dFPQyYjw ,10765,2.1211364822470173
32,JoeBiden,"RT @POTUS: This afternoon, I\u2019m visiting the @StateDept and delivering remarks on America\u2019s role in the world. Tune in. https://t.co/zWG3UET\u2026 ",4231,3.3839603523977955
33,JoeBiden,RT @POTUS: Extending the moratorium on evictions and foreclosures to help countless Americans keep a roof over their head \u2014 that\u2019s the Amer\u2026 ,6382,2.7995443836000415
34,JoeBiden,RT @POTUS: Let me be clear: The risk in this moment isn\u2019t that we do too much \u2014 it\u2019s that we don\u2019t do enough. Congress must pass the Americ\u2026 ,20825,2.2733304293421144
35,JoeBiden,RT @POTUS: Officer Brian Sicknick was a hero who died in the line of duty defending our democracy and the citadel of liberty itself. To his\u2026 ,12695,3.312411242470355
36,JoeBiden,RT @POTUS: No one should lose their home in the middle of this pandemic. My American Rescue Plan will extend the moratorium on evictions an\u2026 ,14456,2.5213549711105667
37,JoeBiden,RT @POTUS: It\u2019s long past time we raise the minimum wage to $15 an hour. The American Rescue Plan will get it done. ,24096,3.40502049928854
38,JoeBiden,"RT @POTUS: We\u2019ve never fully lived up to the founding principles of this nation, but our Administration is committed to finishing the work\u2026 ",14610,3.45726505845929
39,JoeBiden,"RT @POTUS: In order to get America vaccinated, we need more:\n\n- Places for people to get vaccinated\n- Medical teams to get shots into arms\u2026 ",13872,2.8993174751756685
40,JoeBiden,"RT @POTUS: Over the last 10 days, I\u2019ve taken action on:\n\n- COVID-19\n- The economy\n- Climate change\n- Racial equity\n- Immigration\n- Health c\u2026 ",32810,2.4911070689978994
41,JoeBiden,"RT @POTUS: This afternoon, I\u2019ll be taking action to meet the climate crisis with the urgency it demands. Tune in. https://t.co/TaCmltDZ6X ",7273,3.760079887918216
42,JoeBiden,"RT @POTUS: We\u2019re facing a historic moment in our nation\u2019s history \u2014 one that requires bold and swift action. That\u2019s why this week, I took h\u2026 ",15049,3.577412126126958
43,JoeBiden,"RT @POTUS: We will get through this, together. https://t.co/W03wlb2m8o ",11321,4.206841448726769
44,JoeBiden,RT @POTUS: Federal employees have dedicated their careers to serving the American people \u2014 and they are worthy of the utmost dignity and re\u2026 ,15279,4.4709968654910615
45,JoeBiden,"RT @POTUS: I know times are tough, but help is on the way. https://t.co/BVi3b6NoBv ",8935,3.6336475200192098
46,JoeBiden,"RT @POTUS: This afternoon, I\u2019ll be taking action to provide much-needed relief to communities and small businesses impacted by COVID-19. Tu\u2026 ",6042,3.696269883654426
47,JoeBiden,"RT @POTUS: As we mark the 48th anniversary of Roe v. Wade, now is the time to rededicate ourselves to the work ahead. From codifying Roe to\u2026 ",11844,3.89478993124633
48,JoeBiden,RT @POTUS: I\u2019m grateful for the Senate\u2019s continued bipartisanship and swift confirmation of Lloyd Austin. His confirmation is historic \u2014 an\u2026 ,6121,4.299957818643573
49,JoeBiden,RT @POTUS: We will get this virus under control. https://t.co/59iC1nyR0N ,7436,3.509348673827287
50,JoeBiden,"RT @POTUS: I give you my word: I will always level with you.\n\nI will defend the Constitution, our democracy, and America.\n\nAnd I will give\u2026 ",13026,3.9326210638655232
51,JoeBiden,"RT @POTUS: We don^t have a second to waste when it comes to getting this virus under control. That^s why today, I^ll be signing executive a\u2026 ",20739,1.9925463075074563
52,JoeBiden,"RT @WhiteHouse: We are currently facing four converging crises \u2014 COVID-19, the resulting economic crisis, climate change, and racial inequi\u2026 ",8005,2.6429187922693376
53,JoeBiden,RT @POTUS: Wearing masks isn^t a partisan issue \u2014 it^s a patriotic act that can save countless lives. That^s why I signed an executive orde\u2026 ,42754,1.8290454827567095
54,JoeBiden,RT @POTUS: The time to move forward is now. https://t.co/IrUUu0bxGO ,71445,3.3629055983859004
55,JoeBiden,"RT @POTUS: There is no time to waste when it comes to tackling the crises we face. That^s why today, I am heading to the Oval Office to get\u2026 ",77981,3.1243425701408594
56,JoeBiden,"Now the real work begins, folks. Follow along at @POTUS as we build back better. https://t.co/fHViqSqwp2 ",63677,3.8515588993984684
57,JoeBiden,"I love you, Jilly, and I couldn\u2019t be more grateful to have you with me on the journey ahead. https://t.co/V4GUXAKSKg ",64081,4.384808637481438
58,JoeBiden,"Today, we begin anew. Tune in for #Inauguration2021. https://t.co/HxfU8q5riA ",40094,3.386929020277461
59,JoeBiden,It\u2019s a new day in America. ,514630,4.475311346594355
60,JoeBiden,"Tonight, in Washington, D.C. and across the nation, we came together to honor the over 400,000 Americans we\u2019ve lost\u2026 https://t.co/q3gB1RJjvv ",50973,3.9575391213690945
61,JoeBiden,We don\u2019t have a second to waste when it comes to tackling the crises we face as a nation. That\u2019s why after being sw\u2026 https://t.co/eza8IKs9Pf ,7614,1.8555447156398999
62,JoeBiden,"Join us for a national moment of unity and remembrance in honor of the 400,000 Americans we\u2019ve lost due to COVID-19. https://t.co/0BW7AQLxUx ",9542,4.169318291889373
63,JoeBiden,"Next stop: Washington, D.C. https://t.co/oW0C4LQVBf ",47700,3.230322190968953
64,JoeBiden,I\u2019m in Delaware for one final event before I head to Washington for tomorrow\u2019s inauguration. Tune in. https://t.co/YnEMiqhhDE ,8500,3.13634541734583
65,JoeBiden,RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President\n\nYou don\u2019t want to miss out on\u2026 ,21412,2.033392707229303
66,JoeBiden,"There\u2019s no more fitting way to honor the legacy of Dr. Martin Luther King, Jr. than service. Thank you to\u2026 https://t.co/3L1zHkmEzR ",4800,2.997953899211222
67,JoeBiden,"As the National Day of Service comes to a close, we\u2019re celebrating the legacy of Dr. Martin Luther King, Jr. with a\u2026 https://t.co/OJhFw2PiUE ",4026,4.079070655820889
68,JoeBiden,"Dr. Martin Luther King, Jr.\u2019s words remind us that darkness cannot drive out darkness and hate cannot drive out hat\u2026 https://t.co/m3iRNj9Bzt ",30012,2.860425808150273
69,JoeBiden,Our Administration will lead with science and scientists \u2014 with a CDC and NIH that are free from political influenc\u2026 https://t.co/8I88LBVALq ,18720,3.4677738596962344
70,JoeBiden,I know @harrisonjaime and the new DNC team are ready to strengthen our party\u2019s infrastructure and elect Democrats a\u2026 https://t.co/wrOvbcyZSk ,2997,4.096026013595672
71,JoeBiden,"Service is a fitting way to start to heal, unite, and rebuild this country we love.\n\nI hope you\u2019ll join us in honor\u2026 https://t.co/vL0SFZQdOF ",7605,4.641002498503038
72,JoeBiden,I know masks have become a partisan issue \u2014 but it\u2019s a patriotic act. Experts say wearing a mask from now until Apr\u2026 https://t.co/XHexAioS5U ,69128,2.6382602455603905
73,JoeBiden,"Though pushed, tested, and threatened throughout the 2020 election, our democracy proved to be resilient, true, and\u2026 https://t.co/2JfXVQLQN3 ",6203,3.2353732413213145
74,JoeBiden,"Across the country, approximately 14 million Americans have fallen behind on rent and many may soon be at risk of e\u2026 https://t.co/1oUOomur7s ",6426,1.8389186408775542
75,JoeBiden,"The first @BidenInaugural event is here. Tune in as we celebrate America, reflect and honor our history, and highli\u2026 https://t.co/WpJo2Kxdgr ",5389,4.595432478243191
76,JoeBiden,"To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That\u2019s why my admi\u2026 https://t.co/nhzPNXNruk ",6063,3.154201933003109
77,JoeBiden,Science will be at the forefront of my administration \u2014 and this group will ensure everything we do is grounded in\u2026 https://t.co/n0Sos0SOdx ,9082,4.394059360194725
78,JoeBiden,Getting America vaccinated will be one of the most challenging operational efforts ever undertaken. But you have my\u2026 https://t.co/mNdZQOlSYc ,6638,3.328171705756267
79,JoeBiden,"We not only have an economic imperative to act now, we have a moral obligation. \n \nIn this pandemic, in America, we\u2026 https://t.co/i8Pmbmy1iJ ",15892,2.236097128667822
80,JoeBiden,Science will always be at the forefront of my administration \u2014 and these world-renowned scientists will ensure ever\u2026 https://t.co/sAZVOszzqD ,8682,4.62494186048203
81,JoeBiden,RT @BidenInaugural: 5 days until we make history.\n\n\u2764\ufe0f or \U0001f501 this tweet to get reminded when we go live for #Inauguration2021 \u2014 you won^t wan\u2026 ,15597,2.7021056911912
82,JoeBiden,My administration will move Heaven and Earth to:\n\n- Allow more people to get vaccinated\n- Create more places for th\u2026 https://t.co/yLoRNU2MKF ,19260,4.039689635210487
83,JoeBiden,"To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN6rgx ",4737,3.685490325407675
84,JoeBiden,Direct cash payments.\nExtended unemployment.\nRent relief. \nFood assistance. \nAid to small businesses.\nKeeping essen\u2026 https://t.co/G3OiZzRd0J ,45035,2.740190421221876
85,JoeBiden,We have no time to waste when it comes to getting this virus under control and building our economy back better. Tu\u2026 https://t.co/jlfTxmv8Tj ,8468,3.331663080597747
86,JoeBiden,"We need to tackle the public health and economic crises we\u2019re facing head-on. That\u2019s why today, I\u2019m announcing my A\u2026 https://t.co/q9mu0UEw3z ",4989,2.791412060756956
87,JoeBiden,"We\u2019re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That\u2019s why\u2026 https://t.co/ovOtIYGCjV ",8531,2.7736870497886073
88,JoeBiden,"Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process cont\u2026 https://t.co/BReZ8t0gO0 ",23182,2.751308166500795
89,JoeBiden,Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity\u2014challenging and rallying the in\u2026 https://t.co/OyZ8P13yrB ,4326,4.577883339121246
90,JoeBiden,RT @Transition46: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.\n\nA leading voice for humane and pri\u2026 ,3526,3.4810393636587467
91,JoeBiden,My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR ,8099,4.574451137056363
92,JoeBiden,"It\u2019s long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. \n \nI hope that Demo\u2026 https://t.co/GjNx8dwly7 ",27458,1.8092563256129865
93,JoeBiden,I urge every American to:\n\n- Wear a mask\n- Stay socially distanced\n- Avoid large indoor gatherings\n\nWe can save cou\u2026 https://t.co/2zzQXfOqfY ,41340,2.0880648274686866
94,JoeBiden,"Getting America vaccinated will be one of the greatest operational challenges we\u2019ve ever faced, but my administrati\u2026 https://t.co/8UMEgFSNbc ",14765,3.363260008210432
95,JoeBiden,"Folks, I just received the second dose of my COVID-19 vaccine \u2014 and just like the first dose, it was safe, quick, a\u2026 https://t.co/T6MiwE0M50 ",13750,4.112325652392677
96,JoeBiden,The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of la\u2026 https://t.co/OEhpbkmiuy ,27630,3.9483123291140028
97,JoeBiden,I\u2019m asking Ambassador Bill Burns to lead the Central Intelligence Agency because he\u2019s dealt with many of the thorni\u2026 https://t.co/gfz5zp23Bv ,5464,2.5724808241195016
98,JoeBiden,RT @Schwarzenegger: My message to my fellow Americans and friends around the world following this week^s attack on the Capitol. https://t.c\u2026 ,341102,3.619440466449148
99,JoeBiden,"$600 is simply not enough when you have to choose between paying rent or putting food on the table.\n \nWe need $2,000 stimulus checks. ",117261,1.7630943516178639
100,JoeBiden,I am proud that we have finished naming the members of our Cabinet.\n \nIt\u2019s a Cabinet that looks like America and ta\u2026 https://t.co/ceC4USK4Tb ,10779,4.2702518700024354
101,JoeBiden,"In 10 days, we move forward and rebuild \u2014 together. ",73503,4.059738139317083
102,JoeBiden,The bottom line is we need to provide immediate relief for working families and businesses. Now. https://t.co/syaHTaX3O4 ,6811,3.342643655117981
103,JoeBiden,Our president is not above the law. \n\nJustice serves the people \u2014 it doesn\u2019t protect the powerful. ,90677,2.3486733299091496
104,JoeBiden,"From the most inequitable economic and jobs crisis in modern history, my jobs team will help us build back better w\u2026 https://t.co/jgzWFwx2OV ",6612,3.5384335963595626
105,JoeBiden,My administration will get right to work distributing emergency aid swiftly and equitably. Our focus will be on the\u2026 https://t.co/aDt1sO6DNt ,6770,4.483978201804298
106,JoeBiden,.@GabbyGiffords \u2014 Your perseverance and immeasurable courage continue to inspire me and millions of others. I pledg\u2026 https://t.co/jUF8H0wAbd ,4757,4.716929780719883
107,JoeBiden,"Ten years ago today, in Tucson, Arizona, six innocent lives were taken away by a senseless and brutal act of violen\u2026 https://t.co/uXkn6ke2db ",10499,2.5319291152323378
108,JoeBiden,We need to build a new American economy where everyone enjoys a fair return for their work and an equal chance to g\u2026 https://t.co/QIlgMrb358 ,4926,3.2208844158077676
109,JoeBiden,"We need to restore the honor, the integrity, and the independence of the Department of Justice in this nation \u2014 and\u2026 https://t.co/S0uSg2zMkk ",9188,4.298175609637918
110,JoeBiden,I\u2019m proud to nominate Judge Merrick Garland for Attorney General of the United States. https://t.co/xBR5PAN2wH ,5400,4.079666077834236
111,JoeBiden,"For the past four years, President Trump has unleashed an all-out assault on the institutions of our democracy.\n\nYe\u2026 https://t.co/TDhfSvps7t ",10504,3.045967869884445
112,JoeBiden,This team shares my belief that the middle class built this country and that unions built the middle class.\n\nThey w\u2026 https://t.co/tBqmA4N4V7 ,3145,3.996080626176881
113,JoeBiden,"RT @Transition46: Our jobs team\u2019s mission is clear: execute the Build Back Better agenda.\n\nThey will work to dig us out from the worst, mos\u2026 ",1832,3.5890306844111364
114,JoeBiden,No one can tell me that if it had been a group of Black Lives Matter protestors yesterday that they wouldn\u2019t have b\u2026 https://t.co/wTkIGHwChh ,96482,2.3652784709928265
115,JoeBiden,Merrick Garland will serve as the Attorney General of the United States \u2014 not as my personal lawyer. ,37765,1.9805207005149583
116,JoeBiden,"What we witnessed yesterday was not dissent \u2014 it was disorder. \n\nThey weren\u2019t protestors \u2014 they were rioters, insur\u2026 https://t.co/5D3j5ox80f ",42983,1.4268757466508801
117,JoeBiden,It\u2019s time for a Department of Justice that serves the interests of the people \u2014 not a presidency. Tune in as I intr\u2026 https://t.co/J0wyesJCJ5 ,7112,2.6476976889436483
118,JoeBiden,"Our nominees for the Justice Department will restore the independence of the Department, so it serves the interests\u2026 https://t.co/I9unVVt0UJ ",9895,4.165955323795294
119,JoeBiden,RT @Transition46: This team will work to move us closer to the American ideal of equal justice under law. \n\nThey will work to restore indep\u2026 ,3373,3.8852915764448364
120,JoeBiden,"Today is a reminder, a painful one, that democracy is fragile. To preserve it requires people of good will, leaders\u2026 https://t.co/0mJWGvksK4 ",71478,1.9259915800109475
121,JoeBiden,"Through war and strife, America has endured much. And we will endure here and prevail now. https://t.co/OvNOV0ogWG ",14894,4.590619364828214
122,JoeBiden,"Our way is plain: It is the way of democracy \u2014 of lawfulness, and of respect \u2014 respect for each other, and for our nation. ",30185,4.506377485910327
123,JoeBiden,America is so much better than what we\u2019re seeing today. ,99162,4.727080767023548
124,JoeBiden,I call on President Trump to go on national television now to fulfill his oath and defend the Constitution by deman\u2026 https://t.co/0EtvVBfAkX ,106591,2.9762790950879436
125,JoeBiden,Let me be very clear: the scenes of chaos at the Capitol do not represent who we are. What we are seeing is a small\u2026 https://t.co/MfIJhp0lky ,100310,2.4352464479415867
126,JoeBiden,RT @Transition46: President-elect Biden addresses the nation: https://t.co/BXM3SZK25R ,26238,2.8844209016418687
127,JoeBiden,I called Reverend Warnock and Jon Ossoff this morning to congratulate them on their hard-fought campaigns. Georgia\u2026 https://t.co/aAvWNFiFBq ,17971,3.3416034563784924
128,JoeBiden,RT @Transition46: Readout of President-elect Biden\u2019s briefing on COVID-19 response and vaccination strategy: \n\nhttps://t.co/epetoF8NyT http\u2026 ,2189,2.9211539942100355
129,JoeBiden,"Stay in line, Georgia. If you\u2019re in line at your polling place by 7 PM, you can vote. ",21135,3.3787385534966434
130,JoeBiden,"Georgia voters: If you\u2019re voting in the county where you\u2019re registered, you\u2019re entitled to ask for a provisional ba\u2026 https://t.co/fIHqVYJuPr ",8183,2.226501823561726
131,JoeBiden,"Georgia \u2014 If you elect @ReverendWarnock and @Ossoff, we can break the gridlock that has gripped Washington.\n\nWe\u2019ll\u2026 https://t.co/pPE2FXrmVU ",4722,2.4566629960577258
132,JoeBiden,"Georgia \u2014 If you have any questions today while voting, reach out to the Voter Protection Hotline: 1-888-730-5816 ",20507,3.1322462023335405
133,JoeBiden,Georgia \u2014 The nation is looking to you to lead us forward. \n\nThe power is in your hands: https://t.co/RIJ1L4B5o9 https://t.co/BhZ3Mcfozm ,5711,3.5682924913810483
134,JoeBiden,"Go vote, Georgia!\n\nhttps://t.co/RIJ1L4B5o9 ",16229,2.8854821385476934
135,JoeBiden,I\u2019m asking you to give everything you\u2019ve got for one more day \u2014 because that one day can change America.\u2026 https://t.co/8O1LM2Qw5m ,5964,2.8134512184698712
136,JoeBiden,"In America, politicians can\u2019t assert, take, or seize power.\n\nIt has to be given by the American people.\n\nWe can\u2019t e\u2026 https://t.co/ObWXYNTVtK ",27021,2.500909341542149
137,JoeBiden,"The debate over $2,000 isn\u2019t some abstract debate in Washington. It\u2019s about real lives.\n\nHardworking Americans need\u2026 https://t.co/qAQwpuRYrk ",5579,2.404807006492335
138,JoeBiden,"With just one day to go until the Georgia Senate runoffs, I\u2019m in Atlanta to get out the vote. Tune in. https://t.co/I4MBUj0g3o ",4352,2.123563169656115
139,JoeBiden,"One day left, folks. I\u2019m on my way to Georgia to help send @ReverendWarnock and @Ossoff to the Senate. See you soon, Atlanta! ",15859,3.6175313322178932
